"indID","broodID","year","hatch_size","par_load","relative_par_load","tarsus","mass","laydate","fledg_size","nestbag"
"7530321","pir37","2014",7,53,7.57,NA,7.9,125,7,1
"7530322","pir37","2014",7,53,7.57,NA,8.5,125,7,1
"7530323","pir37","2014",7,53,7.57,NA,8.3,125,7,1
"7530324","pir37","2014",7,53,7.57,NA,8.4,125,7,1
"7530325","pir37","2014",7,53,7.57,NA,8.75,125,7,1
"7530326","pir37","2014",7,53,7.57,NA,8,125,7,1
"7530327","pir37","2014",7,53,7.57,NA,8.5,125,7,1
"7530328","pir157","2014",4,17,4.25,15.21,8.75,127,4,1
"7530329","pir157","2014",4,17,4.25,16.46,9.9,127,4,1
"7530330","pir157","2014",4,17,4.25,16.21,9,127,4,1
"7530331","pir157","2014",4,17,4.25,15.75,8.25,127,4,1
"7530337","pir18","2014",7,63,9,16.08,7.75,130,1,1
"7530338","pir18","2014",7,63,9,16.02,8,130,1,1
"7530339","pir21","2014",7,65,9.29,16.09,7.6,129,7,1
"7530340","pir21","2014",7,65,9.29,16.7,9,129,7,1
"7530341","pir21","2014",7,65,9.29,15.98,8.5,129,7,1
"7530342","pir21","2014",7,65,9.29,16.47,9.9,129,7,1
"7530343","pir21","2014",7,65,9.29,16.4,8.3,129,7,1
"7530344","pir21","2014",7,65,9.29,16.56,8.2,129,7,1
"7530345","pir21","2014",7,65,9.29,15.85,8.3,129,7,1
"7530346","pir34","2014",8,88,11,NA,8.5,124,7,1
"7530347","pir34","2014",8,88,11,NA,8.75,124,7,1
"7530348","pir34","2014",8,88,11,NA,8.5,124,7,1
"7530349","pir34","2014",8,88,11,NA,9.2,124,7,1
"7530350","pir34","2014",8,88,11,NA,7.75,124,7,1
"7530351","pir34","2014",8,88,11,NA,7.75,124,7,1
"7530352","pir34","2014",8,88,11,NA,8.4,124,7,1
"7530358","pir39","2014",6,51,8.5,NA,8.5,132,2,1
"7530359","pir39","2014",6,51,8.5,NA,8.6,132,2,1
"7530366","pir134","2014",5,74,14.8,NA,9.1,138,2,1
"7530376","pir51","2014",6,46,7.67,NA,8.7,148,NA,1
"7530377","pir51","2014",6,46,7.67,NA,8.4,148,NA,1
"7530401","pir26","2014",6,23,3.83,NA,9.9,127,6,1
"7530403","pir26","2014",6,23,3.83,NA,9.8,127,6,1
"7530404","pir26","2014",6,23,3.83,NA,9.8,127,6,1
"7530405","pir26","2014",6,23,3.83,NA,9.1,127,6,1
"7530406","pir26","2014",6,23,3.83,NA,9.5,127,6,1
"7530407","pir32","2014",5,83,16.6,NA,10.3,127,NA,1
"7530408","pir32","2014",5,83,16.6,NA,10.4,127,NA,1
"7530409","pir32","2014",5,83,16.6,NA,9.6,127,NA,1
"7530410","pir32","2014",5,83,16.6,NA,9.1,127,NA,1
"7530411","pir32","2014",5,83,16.6,NA,9.3,127,NA,1
"7530496","pir158","2014",5,5,1,NA,10,121,5,1
"7530497","pir158","2014",5,5,1,15.8,9.9,121,5,1
"7530498","pir158","2014",5,5,1,16.57,10,121,5,1
"7530499","pir158","2014",5,5,1,16.41,10.1,121,5,1
"7530500","pir158","2014",5,5,1,NA,10.25,121,5,1
"7530601","pir49","2014",5,58,11.6,NA,8.75,128,5,1
"7530602","pir49","2014",5,58,11.6,NA,8.25,128,5,1
"7530603","pir49","2014",5,58,11.6,NA,8.3,128,5,1
"7530604","pir49","2014",5,58,11.6,NA,8.8,128,5,1
"7530605","pir49","2014",5,58,11.6,NA,8.3,128,5,1
"7530617","pir153","2014",8,18,2.25,15.34,10,126,6,1
"7530618","pir153","2014",8,18,2.25,NA,7.75,126,6,1
"7530620","pir153","2014",8,18,2.25,15.21,9.1,126,6,1
"7530621","pir153","2014",8,18,2.25,14.95,9.3,126,6,1
"7530629","pir16","2014",7,0,0,16.08,6.5,127,3,1
"7530630","pir16","2014",7,0,0,16.69,8,127,3,1
"7530632","pir16","2014",7,0,0,16.12,7.25,127,3,1
"7530633","pir16","2014",7,0,0,16.8,6.25,127,3,1
"7530634","pir44","2014",4,61,15.25,NA,9.3,133,4,1
"7530635","pir44","2014",4,61,15.25,NA,9.1,133,4,1
"7530636","pir44","2014",4,61,15.25,NA,9.1,133,4,1
"7530637","pir44","2014",4,61,15.25,NA,9.2,133,4,1
"7531201","pir120","2015",8,46,5.75,16.58,10,112,5,1
"7531202","pir120","2015",8,46,5.75,17.01,10.9,112,5,1
"7531203","pir120","2015",8,46,5.75,16.09,9.4,112,5,1
"7531210","pir113","2015",3,96,32,16.37,10.75,110,3,1
"7531211","pir113","2015",3,96,32,16.37,9.5,110,3,1
"7531212","pir113","2015",3,96,32,15.9,9.65,110,3,1
"7531229","tua221","2015",8,89,11.12,15.17,8.9,116,5,1
"7531230","tua221","2015",8,89,11.12,NA,10.5,116,5,1
"7531231","tua221","2015",8,89,11.12,16.6,10.2,116,5,1
"7531232","tua221","2015",8,89,11.12,16.1,9.5,116,5,1
"7531233","tua221","2015",8,89,11.12,15.91,9.2,116,5,1
"7531236","pir101","2015",7,43,6.14,16.52,9.75,115,6,1
"7531237","pir101","2015",7,43,6.14,15.92,9.25,115,6,1
"7531238","pir101","2015",7,43,6.14,16.36,9.6,115,6,1
"7531239","pir101","2015",7,43,6.14,15.74,8.5,115,6,1
"7531240","pir101","2015",7,43,6.14,16.2,10.1,115,6,1
"7531241","pir101","2015",7,43,6.14,16.46,9.9,115,6,1
"7531247","pir51","2015",9,33,3.67,NA,10.6,114,9,1
"7531248","pir51","2015",9,33,3.67,NA,9.6,114,9,1
"7531249","pir51","2015",9,33,3.67,NA,9,114,9,1
"7531250","pir51","2015",9,33,3.67,NA,9.5,114,9,1
"7531251","pir51","2015",9,33,3.67,NA,9.75,114,9,1
"7531252","pir51","2015",9,33,3.67,NA,9.7,114,9,1
"7531253","pir51","2015",9,33,3.67,16.03,10.4,114,9,1
"7531254","pir51","2015",9,33,3.67,16.12,9.5,114,9,1
"7531255","pir51","2015",9,33,3.67,16.27,9.9,114,9,1
"7531256","pir244","2015",7,47,6.71,16.17,9.5,118,3,1
"7531259","pir244","2015",7,47,6.71,15.97,8.2,118,3,1
"7531260","pir244","2015",7,47,6.71,15.66,8.4,118,3,1
"7531261","pir97","2015",5,28,5.6,16,9.3,119,5,1
"7531262","pir97","2015",5,28,5.6,16.1,9.5,119,5,1
"7531263","pir97","2015",5,28,5.6,15.8,10.25,119,5,1
"7531264","pir97","2015",5,28,5.6,15.6,9.75,119,5,1
"7531265","pir97","2015",5,28,5.6,15.7,10,119,5,1
"7531266","pir80","2015",6,32,5.33,15.95,10.1,119,5,1
"7531267","pir80","2015",6,32,5.33,15.3,9.6,119,5,1
"7531268","pir80","2015",6,32,5.33,15.2,9.3,119,5,1
"7531269","pir80","2015",6,32,5.33,14.8,9.25,119,5,1
"7531270","pir80","2015",6,32,5.33,15.55,9.3,119,5,1
"7531271","pir80","2015",6,32,5.33,14.85,9.3,119,5,1
"7531278","pir127","2015",5,37,7.4,17.3,10.2,123,5,1
"7531279","pir127","2015",5,37,7.4,16.59,9.8,123,5,1
"7531280","pir127","2015",5,37,7.4,16.84,10,123,5,1
"7531281","pir127","2015",5,37,7.4,16.75,10.5,123,5,1
"7531282","pir127","2015",5,37,7.4,17.32,9.9,123,5,1
"7531283","pir128","2015",7,82,11.71,15.6,10,123,7,1
"7531284","pir128","2015",7,82,11.71,15.6,9.8,123,7,1
"7531285","pir128","2015",7,82,11.71,15.696,10.5,123,7,1
"7531286","pir128","2015",7,82,11.71,15.92,9.6,123,7,1
"7531288","pir128","2015",7,82,11.71,15.3,10.3,123,7,1
"7531289","pir128","2015",7,82,11.71,15.84,9.9,123,7,1
"7531291","pir18","2015",9,67,7.44,15.82,8.6,120,7,1
"7531292","pir18","2015",9,67,7.44,16.19,9.3,120,7,1
"7531293","pir18","2015",9,67,7.44,16.51,9.5,120,7,1
"7531294","pir18","2015",9,67,7.44,16.2,9.4,120,7,1
"7531296","pir18","2015",9,67,7.44,16.09,9.5,120,7,1
"7531297","pir18","2015",9,67,7.44,15.58,9,120,7,1
"7531298","pir81","2015",9,111,12.33,15.6,8.75,122,8,1
"7531300","pir81","2015",9,111,12.33,15.95,9.25,122,8,1
"7532592","pir158","2015",6,30,5,NA,9.8,111,6,1
"7532593","pir158","2015",6,30,5,NA,10.4,111,6,1
"7532594","pir158","2015",6,30,5,NA,10.6,111,6,1
"7532595","pir158","2015",6,30,5,NA,9.9,111,6,1
"7532596","pir158","2015",6,30,5,NA,10.3,111,6,1
"7532597","pir158","2015",6,30,5,NA,10.4,111,6,1
"7532598","pir120","2015",8,46,5.75,16.45,9.9,112,5,1
"7532599","pir120","2015",8,46,5.75,16.57,10.4,112,5,1
"7532600","pir120","2015",8,46,5.75,16.2,9.75,112,5,1
"7532625","pir237","2015",5,55,11,NA,9.9,112,4,1
"7532626","pir237","2015",5,55,11,NA,10.1,112,4,1
"7532627","pir237","2015",5,55,11,NA,10.3,112,4,1
"7532628","pir237","2015",5,55,11,NA,9.8,112,4,1
"7532645","pir116","2015",2,12,6,NA,9.4,116,2,1
"7532646","pir65","2015",6,10,1.67,15.7,9.6,119,4,1
"7532647","pir65","2015",6,10,1.67,14.68,9.2,119,4,1
"7532648","pir65","2015",6,10,1.67,16.07,10,119,4,1
"7532650","pir65","2015",6,10,1.67,16.3,10.2,119,4,1
"7532652","pir64","2015",6,20,3.33,16.3,10,118,6,1
"7532653","pir64","2015",6,20,3.33,16.16,9.5,118,6,1
"7532654","pir64","2015",6,20,3.33,16.8,11,118,6,1
"7532655","pir64","2015",6,20,3.33,16.5,10,118,6,1
"7532656","pir64","2015",6,20,3.33,16.6,10.8,118,6,1
"7532657","pir64","2015",6,20,3.33,16.69,11,118,6,1
"7532666","pir154","2015",8,46,5.75,15.11,8.5,119,7,1
"7532667","pir154","2015",8,46,5.75,16.07,10,119,7,1
"7532668","pir154","2015",8,46,5.75,15.8,10.8,119,7,1
"7532669","pir154","2015",8,46,5.75,15.85,10.2,119,7,1
"7532670","pir154","2015",8,46,5.75,14.94,8.6,119,7,1
"7532671","pir154","2015",8,46,5.75,15.25,9,119,7,1
"7532672","pir154","2015",8,46,5.75,13.9,8.2,119,7,1
"7532673","pir40","2015",9,47,5.22,NA,9.4,118,8,1
"7532674","pir40","2015",9,47,5.22,NA,8.5,118,8,1
"7532676","pir40","2015",9,47,5.22,NA,9.6,118,8,1
"7532677","pir40","2015",9,47,5.22,NA,10.25,118,8,1
"7532678","pir40","2015",9,47,5.22,NA,9.8,118,8,1
"7532679","pir40","2015",9,47,5.22,NA,10.4,118,8,1
"7532680","pir40","2015",9,47,5.22,NA,9.8,118,8,1
"7532681","pir40","2015",9,47,5.22,NA,9.75,118,8,1
"7532698","pir134","2015",7,84,12,16.35,10,120,7,1
"7532699","pir134","2015",7,84,12,16.04,9,120,7,1
"7532700","pir134","2015",7,84,12,16.06,9,120,7,1
"7532901","pir134","2015",7,84,12,16.22,9,120,7,1
"7532902","pir134","2015",7,84,12,15.67,8.9,120,7,1
"7532903","pir134","2015",7,84,12,16.25,9,120,7,1
"7532904","pir134","2015",7,84,12,15.11,9,120,7,1
"7532905","pir116","2015",2,12,6,NA,9.5,116,2,1
"7532906","pir60","2015",7,45,6.43,15.25,8.5,120,7,1
"7532907","pir60","2015",7,45,6.43,16.03,9.4,120,7,1
"7532908","pir60","2015",7,45,6.43,16.8,9.1,120,7,1
"7532909","pir60","2015",7,45,6.43,15.85,9.8,120,7,1
"7532910","pir60","2015",7,45,6.43,15.18,9,120,7,1
"7532911","pir60","2015",7,45,6.43,14.77,9.2,120,7,1
"7532912","pir60","2015",7,45,6.43,15.35,8.9,120,7,1
"7532913","pir157","2015",6,57,9.5,NA,9,121,6,1
"7532914","pir157","2015",6,57,9.5,NA,8.5,121,6,1
"7532915","pir157","2015",6,57,9.5,NA,9,121,6,1
"7532916","pir157","2015",6,57,9.5,NA,9.4,121,6,1
"7532917","pir157","2015",6,57,9.5,NA,8.75,121,6,1
"7532918","pir157","2015",6,57,9.5,NA,9.2,121,6,1
"7532919","pir26","2015",7,61,8.71,15.9,9.5,120,6,1
"7532920","pir26","2015",7,61,8.71,16,9.4,120,6,1
"7532921","pir26","2015",7,61,8.71,16.08,9.3,120,6,1
"7532922","pir26","2015",7,61,8.71,16.3,9.2,120,6,1
"7532923","pir26","2015",7,61,8.71,16.05,10.2,120,6,1
"7532924","pir26","2015",7,61,8.71,15.96,8.8,120,6,1
"7532925","pir135","2015",9,111,12.33,15.75,9.5,121,9,1
"7532926","pir135","2015",9,111,12.33,16.5,10,121,9,1
"7532927","pir135","2015",9,111,12.33,16.6,10,121,9,1
"7532929","pir135","2015",9,111,12.33,16.4,10.3,121,9,1
"7532930","pir135","2015",9,111,12.33,16.6,10,121,9,1
"7532931","pir135","2015",9,111,12.33,16.4,9.5,121,9,1
"7532932","pir135","2015",9,111,12.33,16.35,10,121,9,1
"7532933","pir135","2015",9,111,12.33,16.15,10,121,9,1
"7532934","pir132","2015",9,132,14.67,NA,9.4,119,9,1
"7532935","pir132","2015",9,132,14.67,NA,8.8,119,9,1
"7532936","pir132","2015",9,132,14.67,NA,8.75,119,9,1
"7532937","pir132","2015",9,132,14.67,NA,8.75,119,9,1
"7532938","pir132","2015",9,132,14.67,NA,9.1,119,9,1
"7532939","pir132","2015",9,132,14.67,NA,9.6,119,9,1
"7532940","pir132","2015",9,132,14.67,NA,9,119,9,1
"7532941","pir132","2015",9,132,14.67,NA,8.2,119,9,1
"7532942","pir132","2015",9,132,14.67,NA,9.6,119,9,1
"7532943","pir105","2015",8,48,6,15.1,9.5,119,8,1
"7532944","pir105","2015",8,48,6,16.13,NA,119,8,1
"7532945","pir105","2015",8,48,6,16.01,10,119,8,1
"7532946","pir105","2015",8,48,6,15.95,10.2,119,8,1
"7532947","pir105","2015",8,48,6,16.25,10.2,119,8,1
"7532948","pir105","2015",8,48,6,15.5,10,119,8,1
"7532949","pir105","2015",8,48,6,15.7,9.4,119,8,1
"7532950","pir105","2015",8,48,6,16.2,9.5,119,8,1
"7532951","tua216","2015",7,45,6.43,15.81,9.7,124,6,1
"7532952","tua216","2015",7,45,6.43,16.6,9.8,124,6,1
"7532953","tua216","2015",7,45,6.43,16.56,9.2,124,6,1
"7532954","tua216","2015",7,45,6.43,15.95,8.7,124,6,1
"7532955","tua216","2015",7,45,6.43,15.84,9.8,124,6,1
"7532956","tua216","2015",7,45,6.43,15.78,9.4,124,6,1
"7532957","tua211","2015",7,115,16.43,16.22,9.1,122,7,1
"7532958","tua211","2015",7,115,16.43,16.02,8.6,122,7,1
"7532959","tua211","2015",7,115,16.43,16.25,8.7,122,7,1
"7532960","tua211","2015",7,115,16.43,16.6,9,122,7,1
"7532961","tua211","2015",7,115,16.43,15.95,8.5,122,7,1
"7532962","tua211","2015",7,115,16.43,16.3,9.5,122,7,1
"7532963","tua211","2015",7,115,16.43,16.2,8.9,122,7,1
"7532964","pir20","2015",7,60,8.57,15.84,9,122,7,1
"7532965","pir20","2015",7,60,8.57,15.85,10,122,7,1
"7532966","pir20","2015",7,60,8.57,16.28,9.2,122,7,1
"7532967","pir20","2015",7,60,8.57,16.55,9.8,122,7,1
"7532968","pir20","2015",7,60,8.57,15.6,9.6,122,7,1
"7532969","pir20","2015",7,60,8.57,16.1,8.8,122,7,1
"7532970","pir20","2015",7,60,8.57,16.58,9.4,122,7,1
"7532976","pir42","2015",4,59,14.75,15.75,9.4,135,NA,1
"7532977","pir42","2015",4,59,14.75,15.7,8.7,135,NA,1
"7532978","pir42","2015",4,59,14.75,15.45,8.5,135,NA,1
"7532979","pir42","2015",4,59,14.75,15.52,8.5,135,NA,1
"7715701","pir81","2015",9,111,12.33,15.65,9.25,122,8,1
"7715702","pir81","2015",9,111,12.33,16.6,10.1,122,8,1
"7715703","pir81","2015",9,111,12.33,15.75,8.75,122,8,1
"7715704","pir81","2015",9,111,12.33,15.7,9,122,8,1
"7715706","pir48","2015",6,7,1.17,16.1,9.25,123,5,1
"7715707","pir48","2015",6,7,1.17,16.25,10.1,123,5,1
"7715708","pir48","2015",6,7,1.17,15.6,9.9,123,5,1
"7715709","pir48","2015",6,7,1.17,16.35,10.1,123,5,1
"7715710","pir48","2015",6,7,1.17,16.1,9.9,123,5,1
"7715711","pir69","2015",6,125,20.83,15.75,NA,125,2,1
"7715714","pir69","2015",6,125,20.83,15.84,9.5,125,2,1
"7715716","pir69","2015",6,125,20.83,15.63,8.5,125,2,1
"7715723","pir86","2015",7,43,6.14,NA,9.5,125,6,1
"7715724","pir86","2015",7,43,6.14,NA,8.75,125,6,1
"7715725","pir86","2015",7,43,6.14,NA,9.75,125,6,1
"7715726","pir86","2015",7,43,6.14,NA,9.75,125,6,1
"7715727","pir86","2015",7,43,6.14,NA,9.25,125,6,1
"7715728","pir86","2015",7,43,6.14,NA,9.5,125,6,1
"7717499","tua217","2019",5,0,0,15.95,9.8,105,5,1
"7973074","pir66","2016",3,70,23.33,16.1,9.3,127,3,1
"7973075","pir66","2016",3,70,23.33,16.74,9.7,127,3,1
"7973076","pir66","2016",3,70,23.33,16.39,9.9,127,3,1
"7973077","pir114","2016",5,73,14.6,15.56,9.5,128,5,1
"7973078","pir114","2016",5,73,14.6,15.39,8.7,128,5,1
"7973079","pir114","2016",5,73,14.6,15.07,9,128,5,1
"7973080","pir114","2016",5,73,14.6,15.5,8.8,128,5,1
"7973081","pir114","2016",5,73,14.6,15.98,9.3,128,5,1
"7973082","pir5","2016",5,41,8.2,16.5,10.2,127,5,1
"7973083","pir5","2016",5,41,8.2,16.68,10.4,127,5,1
"7973084","pir5","2016",5,41,8.2,16.01,10,127,5,1
"7973085","pir5","2016",5,41,8.2,16.53,10,127,5,1
"7973086","pir5","2016",5,41,8.2,15.6,10.5,127,5,1
"7973087","pir126","2016",4,13,3.25,16.15,10.2,127,4,1
"7973088","pir126","2016",4,13,3.25,16.32,10.7,127,4,1
"7973089","pir126","2016",4,13,3.25,16.26,10.3,127,4,1
"7973090","pir126","2016",4,13,3.25,16.4,10.5,127,4,1
"7973091","pir138","2016",5,51,10.2,16.09,9.3,131,5,1
"7973092","pir138","2016",5,51,10.2,16.64,9.1,131,5,1
"7973093","pir138","2016",5,51,10.2,15.86,8.25,131,5,1
"7973094","pir138","2016",5,51,10.2,15.71,9.4,131,5,1
"7973095","pir138","2016",5,51,10.2,16.18,9.75,131,5,1
"7973096","pir139","2016",4,33,8.25,16.27,9.7,131,4,1
"7973097","pir139","2016",4,33,8.25,15.9,10.2,131,4,1
"7973098","pir139","2016",4,33,8.25,15.8,9.5,131,4,1
"7973099","pir139","2016",4,33,8.25,15.8,10,131,4,1
"7973100","pir28","2016",5,40,8,16.09,9.4,130,5,1
"7973448","pir44","2016",5,41,8.2,16.13,10.3,118,5,1
"7973449","pir44","2016",5,41,8.2,16.63,10.5,118,5,1
"7973450","pir44","2016",5,41,8.2,17.09,10.4,118,5,1
"7973451","pir44","2016",5,41,8.2,16.6,10.6,118,5,1
"7973452","pir44","2016",5,41,8.2,16.66,9.6,118,5,1
"7973501","pir24","2016",6,111,18.5,16.31,10.4,124,6,1
"7973503","pir103","2016",6,61,10.17,16.3,10.1,127,6,1
"7973504","pir103","2016",6,61,10.17,16.18,9.5,127,6,1
"7973505","pir103","2016",6,61,10.17,16.18,10,127,6,1
"7973506","pir103","2016",6,61,10.17,16.2,9.7,127,6,1
"7973507","pir103","2016",6,61,10.17,15.82,10.2,127,6,1
"7973508","pir103","2016",6,61,10.17,15.57,10,127,6,1
"7973509","pir135","2016",6,19,3.17,16.65,10.1,126,6,1
"7973510","pir135","2016",6,19,3.17,15.66,10.3,126,6,1
"7973511","pir135","2016",6,19,3.17,17.08,10.8,126,6,1
"7973512","pir135","2016",6,19,3.17,16.97,10.7,126,6,1
"7973513","pir135","2016",6,19,3.17,15.9,10.2,126,6,1
"7973514","pir135","2016",6,19,3.17,15.93,10.2,126,6,1
"7973516","pir65","2016",5,25,5,16.21,10.75,128,5,1
"7973517","pir65","2016",5,25,5,16.16,10.1,128,5,1
"7973518","pir65","2016",5,25,5,16,10.1,128,5,1
"7973519","pir65","2016",5,25,5,16.97,9.9,128,5,1
"7973520","pir65","2016",5,25,5,16.38,10.2,128,5,1
"7973522","pir243","2016",4,14,3.5,15.97,10.6,130,4,1
"7973523","pir243","2016",4,14,3.5,15.93,10.8,130,4,1
"7973524","pir243","2016",4,14,3.5,15.82,10.4,130,4,1
"7973525","pir243","2016",4,14,3.5,15.8,10.3,130,4,1
"7973526","pir26","2016",5,32,6.4,16.18,9.9,126,5,1
"7973527","pir26","2016",5,32,6.4,16.1,9.3,126,5,1
"7973528","pir26","2016",5,32,6.4,15.06,9.2,126,5,1
"7973529","pir26","2016",5,32,6.4,16.62,10,126,5,1
"7973530","pir26","2016",5,32,6.4,15.5,9.9,126,5,1
"7973531","pir29","2016",6,134,22.33,16.32,8.3,126,5,1
"7973532","pir29","2016",6,134,22.33,15.91,7.9,126,5,1
"7973533","pir29","2016",6,134,22.33,16.18,8.7,126,5,1
"7973535","pir29","2016",6,134,22.33,15.71,8.5,126,5,1
"7973536","pir29","2016",6,134,22.33,15.43,8.5,126,5,1
"7973538","pir39","2016",6,43,7.17,16.09,9.3,129,4,1
"7973539","pir39","2016",6,43,7.17,16.05,9,129,4,1
"7973540","pir39","2016",6,43,7.17,16.38,9.2,129,4,1
"7973541","pir39","2016",6,43,7.17,16.35,8.5,129,4,1
"7973544","pir97","2016",6,68,11.33,NA,9.6,127,6,1
"7973545","pir97","2016",6,68,11.33,NA,10.1,127,6,1
"7973546","pir97","2016",6,68,11.33,NA,9.9,127,6,1
"7973547","pir97","2016",6,68,11.33,NA,8.6,127,6,1
"7973548","pir97","2016",6,68,11.33,NA,9.75,127,6,1
"7973549","pir97","2016",6,68,11.33,NA,9.8,127,6,1
"7973556","pir124","2016",6,39,6.5,NA,9.3,133,NA,1
"7973557","pir124","2016",6,39,6.5,NA,8.5,133,NA,1
"7973558","pir124","2016",6,39,6.5,NA,8,133,NA,1
"7973559","pir124","2016",6,39,6.5,NA,9.1,133,NA,1
"7973560","pir124","2016",6,39,6.5,NA,8.7,133,NA,1
"7973561","pir124","2016",6,39,6.5,NA,9.2,133,NA,1
"7973701","pir28","2016",5,40,8,15.97,9.6,130,5,1
"7973702","pir28","2016",5,40,8,15.16,9.8,130,5,1
"7973703","pir28","2016",5,40,8,16.04,9.4,130,5,1
"7973704","pir28","2016",5,40,8,16.23,9.5,130,5,1
"7973705","pir42","2016",6,18,3,16.79,10.3,131,6,1
"7973706","pir42","2016",6,18,3,16.11,9.7,131,6,1
"7973707","pir42","2016",6,18,3,15.84,9.9,131,6,1
"7973708","pir42","2016",6,18,3,15.42,8.9,131,6,1
"7973709","pir42","2016",6,18,3,16.7,9.5,131,6,1
"7973710","pir42","2016",6,18,3,16.08,9.6,131,6,1
"7973711","pir53","2016",6,67,11.17,NA,9.3,131,6,1
"7973712","pir53","2016",6,67,11.17,NA,8.3,131,6,1
"7973713","pir53","2016",6,67,11.17,NA,9.2,131,6,1
"7973714","pir53","2016",6,67,11.17,NA,10.2,131,6,1
"7973715","pir53","2016",6,67,11.17,NA,7.2,131,6,1
"7973716","pir53","2016",6,67,11.17,NA,8.75,131,6,1
"7973717","pir68","2016",6,75,12.5,16.63,10,131,6,1
"7973719","pir68","2016",6,75,12.5,15.95,8.6,131,6,1
"7973720","pir68","2016",6,75,12.5,16.28,9.3,131,6,1
"7973721","pir68","2016",6,75,12.5,16.43,8.9,131,6,1
"7973722","pir68","2016",6,75,12.5,16.03,9.6,131,6,1
"7973730","pir81","2016",6,152,25.33,16.35,8.7,132,5,1
"7973731","pir81","2016",6,152,25.33,16.1,9.1,132,5,1
"7973732","pir81","2016",6,152,25.33,15.6,8.9,132,5,1
"7973733","pir81","2016",6,152,25.33,16.25,8.7,132,5,1
"7973734","pir81","2016",6,152,25.33,15.8,8.9,132,5,1
"7973735","pir80","2016",5,108,21.6,NA,10,131,5,1
"7973736","pir80","2016",5,108,21.6,NA,8.9,131,5,1
"7973737","pir80","2016",5,108,21.6,NA,8.8,131,5,1
"7973738","pir80","2016",5,108,21.6,NA,9.3,131,5,1
"7973739","pir80","2016",5,108,21.6,NA,8.8,131,5,1
"7973740","pir77","2016",7,72,10.29,NA,7.8,131,5,1
"7973741","pir77","2016",7,72,10.29,NA,8.5,131,5,1
"7973742","pir77","2016",7,72,10.29,NA,8,131,5,1
"7973743","pir77","2016",7,72,10.29,NA,6.6,131,5,1
"7973745","pir77","2016",7,72,10.29,NA,6.25,131,5,1
"7973746","pir100","2016",7,68,9.71,15.6,8.7,132,NA,1
"7973747","pir100","2016",7,68,9.71,15.42,8.6,132,NA,1
"7973748","pir100","2016",7,68,9.71,15.95,9.2,132,NA,1
"7973749","pir100","2016",7,68,9.71,15.4,8.6,132,NA,1
"7973750","pir100","2016",7,68,9.71,15.95,9.1,132,NA,1
"7973751","pir100","2016",7,68,9.71,15.88,8.9,132,NA,1
"7973752","pir100","2016",7,68,9.71,15.53,9.1,132,NA,1
"7973753","pir134","2016",8,65,8.12,NA,8.5,131,NA,1
"7973754","pir134","2016",8,65,8.12,NA,7.6,131,NA,1
"7973755","pir134","2016",8,65,8.12,NA,6.75,131,NA,1
"7973756","pir134","2016",8,65,8.12,NA,8.2,131,NA,1
"7973757","pir134","2016",8,65,8.12,NA,8.4,131,NA,1
"7973760","pir18","2016",6,79,13.17,15.45,9.2,134,NA,1
"7973761","pir18","2016",6,79,13.17,15.05,8.1,134,NA,1
"7973763","pir18","2016",6,79,13.17,14.76,7.1,134,NA,1
"7973769","pir245","2016",4,50,12.5,14.9,9.1,137,NA,1
"7973770","pir245","2016",4,50,12.5,15.6,9.6,137,NA,1
"7973771","pir245","2016",4,50,12.5,15.15,9.4,137,NA,1
"7973772","pir245","2016",4,50,12.5,15.3,9.4,137,NA,1
"7973775","pir78","2016",5,55,11,15.4,8.7,138,NA,1
"7973776","pir78","2016",5,55,11,15.25,8.25,138,NA,1
"7973777","pir78","2016",5,55,11,15.48,8.1,138,NA,1
"7973778","pir78","2016",5,55,11,15.95,8.8,138,NA,1
"7974041","pir159","2016",7,67,9.57,16.04,10.8,115,7,1
"7974042","pir159","2016",7,67,9.57,16.03,10.6,115,7,1
"7974043","pir159","2016",7,67,9.57,16.44,11.3,115,7,1
"7974044","pir159","2016",7,67,9.57,16.35,11.4,115,7,1
"7974045","pir159","2016",7,67,9.57,15.02,10.1,115,7,1
"7974046","pir159","2016",7,67,9.57,15.79,9.7,115,7,1
"7974047","pir159","2016",7,67,9.57,16.56,10.5,115,7,1
"7974055","tua217","2016",6,20,3.33,17.4,10.6,116,4,1
"7974056","tua217","2016",6,20,3.33,16.9,10.6,116,4,1
"7974057","tua217","2016",6,20,3.33,16.24,10.3,116,4,1
"7974058","tua217","2016",6,20,3.33,16.6,10.6,116,4,1
"7974085","pir56","2016",6,68,11.33,16.33,9.7,118,6,1
"7974086","pir56","2016",6,68,11.33,16.34,9.6,118,6,1
"7974087","pir56","2016",6,68,11.33,15.8,9.3,118,6,1
"7974088","pir56","2016",6,68,11.33,15.84,9.1,118,6,1
"7974089","pir56","2016",6,68,11.33,15.82,9.6,118,6,1
"7974090","pir56","2016",6,68,11.33,15.9,10.1,118,6,1
"7974091","pir1","2016",5,71,14.2,16.7,10.6,117,5,1
"7974092","pir1","2016",5,71,14.2,16.27,10.5,117,5,1
"7974093","pir1","2016",5,71,14.2,17.08,10.6,117,5,1
"7974094","pir1","2016",5,71,14.2,16.22,10,117,5,1
"7974095","pir1","2016",5,71,14.2,16.41,10.2,117,5,1
"7975102","pir37","2016",7,16,2.29,NA,10,117,7,1
"7975103","pir37","2016",7,16,2.29,17.53,9.9,117,7,1
